Type,Zreal-1,Zimag-1,Zreal-2,Zimag-2,Zreal-3,Zimag-3,Zreal-4,Zimag-4,Zreal-5,Zimag-5,Zreal-6,Zimag-6,Zreal-7,Zimag-7,Zreal-8,Zimag-8,Zreal-9,Zimag-9,Zreal-10,Zimag-10,Zreal-11,Zimag-11,Zreal-12,Zimag-12,Zreal-13,Zimag-13,Zreal-14,Zimag-14,Zreal-15,Zimag-15,Zreal-16,Zimag-16,Zreal-17,Zimag-17,Zreal-18,Zimag-18,Zreal-19,Zimag-19,Zreal-20,Zimag-20
7,1.36917,0.18282,1.42982789,0.42804,1.53977316,0.759492632,1.71521053,1.28078,1.99254842,2.17209158,2.39278,3.70609474,2.9761,6.35350789,3.91447105,11.2008516,5.47420421,20.13453,8.06617263,35.9211811,12.8014737,64.6616863,22.1386984,117.956745,40.3787337,212.105168,77.7183116,377.635695,157.000784,674.853263,331.096153,1185.78826,678.688595,2045.08595,1269.71532,3183.28732,2618.37232,5401.86705,5649.832,10258.62
7,2.47154,0.05338,2.57103526,0.295324211,2.64616211,0.577325789,2.75887947,1.03073895,2.95228684,1.82252105,3.26971,3.18457737,3.81655105,5.53865105,4.78136368,9.74572737,6.50696368,17.2697558,9.56415316,30.2523605,15.3219216,53.1180784,26.6755468,93.4522526,48.2431316,161.171226,89.6997211,273.580584,168.702437,458.813168,317.029084,750.887847,563.781095,1215.92992,951.362174,1807.44237,1809.54126,2897.53095,3632.745,5000.519
7,2.46286,0.12513,2.60740263,0.365290526,2.70586368,0.673242105,2.83792684,1.17654316,3.06666895,2.06866526,3.42375632,3.57924158,4.03782947,6.22602579,5.09624316,10.9532816,6.98936,19.4778295,10.2810458,34.1145984,16.5422837,60.1620932,28.7640784,106.3902,52.2667811,184.359858,99.5771747,315.460305,191.382795,529.090784,352.355905,864.432053,619.720726,1404.23342,996.012247,2124.26416,1760.74574,3626.84584,3450.453,7255.517
7,2.41226,0.02784,2.52657158,0.250448947,2.59756895,0.518457895,2.69798421,0.944594211,2.86937895,1.68333421,3.16242263,2.95865316,3.67080526,5.16061947,4.56495263,9.10119474,6.18671105,16.0958005,9.12827789,28.1694879,14.7800842,49.3655889,25.7886537,86.2603716,46.3528937,147.220374,84.2659695,247.630568,153.480958,413.400126,270.734405,678.197595,466.859942,1115.49523,741.552121,1724.81084,1348.03168,3032.14842,2849.028,6152.059
7,4.16571,0.00451,4.18624368,0.121504211,4.22577211,0.271853158,4.28793053,0.48898,4.39650316,0.845194737,4.58021474,1.44262842,4.87663579,2.44431526,5.36406789,4.18887211,6.15459947,7.24207526,7.45193368,12.5174305,9.77580737,21.9481,14.02381842,38.6259037,21.94180105,67.0522789,36.82502316,115.265484,65.61206632,198.702721,118.3640211,336.210668,215.8460737,568.657532,355.2215053,888.000974,658.9973632,1572.75211,1444.939,3180.871
7,3.88318,-0.02201,3.91296684,0.119600526,3.94983105,0.299748421,4.00615368,0.563463158,4.10684421,1.01242,4.27911316,1.78910421,4.57491368,3.14042105,5.07652737,5.56556211,5.94901632,9.95494158,7.49354632,17.6700263,10.31044737,31.3619505,15.98557526,56.2049116,26.93508316,98.8701789,47.75143316,171.2668,88.50941158,296.698689,163.4145,506.410247,306.2018158,864.775784,525.9306684,1364.48358,1048.076405,2406.17553,2431.242,4661.575
7,4.05459,-0.04393,4.06439579,0.104287895,4.09745579,0.285283684,4.16094632,0.532890526,4.27422526,0.939398947,4.46504158,1.62284737,4.77677684,2.78102789,5.29501263,4.81893368,6.15347105,8.43617158,7.62950842,14.7281121,10.33728947,25.8391942,15.59582,45.59149,25.50199263,78.8384947,44.04656632,134.509547,77.92581947,229.059942,140.0155632,382.682858,249.9985316,646.921426,409.1735737,1013.75907,775.6564105,1792.18995,1729.523,3546.627
7,2.59928,0.04191,2.65671211,0.188398947,2.69904789,0.369044737,2.77902368,0.650965789,2.92061421,1.12279105,3.15082737,1.91886895,3.51287368,3.26302368,4.11850263,5.65076263,5.15720053,9.87743,6.97888263,17.1900816,10.19516053,29.9693321,16.00515526,52.5154342,26.17097526,90.8764974,44.04024,157.008695,76.11994842,275.266374,138.5990579,477.742289,254.3723105,840.703711,446.442579,1359.68084,935.8122579,2470.41495,2278.963,4997.355
7,2.55717,0.04529,2.65908211,0.183886316,2.71742105,0.347871579,2.79326842,0.613161579,2.92896105,1.06636053,3.15066526,1.83318789,3.49864895,3.12311526,4.12109474,5.40944263,5.22662947,9.40065842,7.16604684,16.1577289,10.62322579,27.7665458,16.84688211,47.7746253,27.34345789,81.0903658,45.27818105,137.167363,76.63828421,234.993768,134.4668579,401.314137,235.5901947,689.707,396.8122895,1100.37546,792.0186684,1983.59626,1860.447,4015.611
7,2.61807,0.000875,2.72023526,0.162865789,2.78259316,0.338897368,2.86372789,0.602648421,2.99960158,1.03461895,3.21794053,1.76037526,3.56767947,2.98756105,4.14966105,5.14559579,5.13140842,8.93224105,6.77733421,15.4243221,9.62848368,26.87132,14.64739842,47.1587737,23.20645632,81.8473395,37.88967789,142.209889,64.28268421,251.531379,113.1669474,443.857084,208.5056421,790.321905,371.6804316,1299.50968,804.9762579,2415.53053,2060.375,5001.573
7,5.42338,0.0193,5.42208211,0.150680526,5.46193053,0.330662632,5.53587842,0.595231053,5.67224474,1.02963632,5.90786158,1.74849474,6.29788421,2.94241368,6.94041842,4.98544368,7.98079263,8.50887632,9.72239158,14.5187532,12.65540211,24.93093,17.79348737,43.1338016,26.44135474,73.8993468,41.29267263,126.779001,68.11136737,220.843311,116.7288,381.829605,207.3271684,664.063984,347.4215211,1072.75165,688.8701632,1976.30279,1639.168,4157.241
7,5.3417,-0.07119,5.38525263,0.104892632,5.42023053,0.290224737,5.47920947,0.545419474,5.59251579,0.974755263,5.79600842,1.69116895,6.14708053,2.90228947,6.74964789,4.98704158,7.77522263,8.60546211,9.51492789,14.7309063,12.65505421,25.3762284,18.26933789,43.7876216,27.92659737,74.4600847,44.58104579,126.230446,75.41155895,216.666726,130.2314158,365.927611,234.4835421,624.398768,401.6108,979.955511,807.5598263,1702.80584,1842.023,3196.226
7,5.53234,-0.00135,5.55010842,0.178362632,5.58406684,0.376160526,5.65482263,0.676212632,5.79276684,1.19655158,6.04630789,2.07362895,6.50747,3.54692947,7.34427737,6.05066526,8.85385474,10.2703895,11.50755526,17.1861374,16.12143316,28.4334721,24.19484895,46.7605395,37.25311105,75.4996589,57.97651368,121.438451,91.72740211,198.497726,147.1567421,323.694832,244.1907,532.511853,385.3643368,819.102532,705.3807579,1410.42189,1483.282,2717.619
7,7.70037,0.03878,7.76808737,0.231220526,7.83958421,0.473174737,7.95335895,0.821877368,8.15545684,1.40045421,8.50000737,2.35215789,9.08240895,3.91545895,10.07015368,6.54143421,11.72753,10.9477537,14.40827684,18.1219889,18.89332105,29.9876142,26.62729158,49.9681389,38.95708211,82.4335737,58.85465632,136.578868,91.55509789,229.008842,149.0494474,385.873984,253.8145842,653.565174,418.0326368,1027.7239,810.8647842,1809.83479,1821.936,3562.493
7,8.13215,0.00198,7.80198737,0.157498947,7.77761737,0.325508947,7.8248,0.570727368,7.93761579,0.995662105,8.12558474,1.71704789,8.45902737,2.94879368,9.05081632,5.09776211,10.07450947,8.84410316,11.83813789,15.2428979,14.92254211,26.4018958,20.67544211,45.9150384,31.14348263,78.4315721,50.46445421,132.594277,86.32999158,224.022247,149.2789263,371.3817,260.2437263,617.006932,419.2336,952.224089,774.916079,1654.18995,1650.311,3271.887
7,8.41695,0.04943,8.00254842,0.139880526,7.95517316,0.303684211,7.98331053,0.551869474,8.08724105,0.972848421,8.29176526,1.69506421,8.66565947,2.90080053,9.37510474,4.93115842,10.62310579,8.31098,12.75391474,13.8387221,16.36258842,22.9744358,22.64593316,38.0955005,33.06415105,62.0823158,50.24257579,100.500195,79.30172947,164.352416,127.8755474,265.623768,210.3404316,427.872021,324.1726842,647.920963,576.6057947,1105.76824,1176.736,2155.075
7,0.74872,0.0724,0.811303684,0.261095789,0.880935263,0.509175789,0.986442105,0.890551053,1.14594947,1.56028263,1.35880368,2.74375842,1.77912263,4.81639632,2.42077842,8.61826737,3.52316684,15.6035932,5.35775526,28.1005484,8.48507316,50.8929442,14.0632484,93.3779663,24.1287626,170.375311,42.7858384,310.591784,82.3290732,575.004611,165.852805,1058.73803,358.984005,1967.82311,735.896779,3327.12779,1841.97016,6321.62295,5338.159,13063.02
7,0.75451,0.02359,0.823701579,0.225424211,0.895817368,0.471351579,1.00453684,0.838042105,1.16874632,1.45741579,1.40301632,2.55388842,1.79173,4.41346053,2.41681684,7.88052474,3.48649316,14.2390163,5.35455579,25.4801232,8.72112421,45.7473821,15.2683626,83.47985,26.0209374,148.968426,52.23283,266.930142,105.781957,478.381937,209.798474,845.877905,420.920653,1483.21737,779.564721,2386.49147,1669.60542,4277.16021,4038.132,8476.919
7,0.8016,0.01096,0.852668947,0.228962632,0.912780526,0.500350526,1.01181789,0.910111579,1.16955368,1.61973684,1.40517105,2.86817368,1.82529947,5.06282632,2.50388368,9.07256421,3.65654842,16.4353084,5.50348,29.4810432,8.61805684,53.4645547,13.8657095,98.5087116,23.1874826,180.593484,40.8493242,330.313084,68.7499442,621.714979,136.004511,1161.48842,278.703311,2171.77368,552.019895,3769.31158,1423.20358,7563.16058,4827.163,17225.53
7,1.60773,0.06285,1.64968263,0.270305263,1.70709579,0.530934211,1.80639895,0.947021579,1.97309684,1.67394895,2.23181842,2.94458105,2.64044263,5.18840684,3.34841158,9.30114158,4.59966895,16.8533521,6.74940316,30.1811253,10.6110368,54.3709947,17.6845532,99.0249095,31.0678621,179.010305,56.6487532,321.801589,110.69658,589.374947,225.056789,1056.07236,469.407758,1904.17679,920.670779,3127.73511,2169.94284,5670.04958,5654.574,10794.52
7,1.54718,0.06331,1.62315316,0.244009474,1.68626474,0.477497895,1.77850421,0.84766,1.92938526,1.49428526,2.18010368,2.63534211,2.52370526,4.63966158,3.14956947,8.32650947,4.34624684,15.0939389,6.09879737,27.0672589,9.43334053,48.9227958,15.6699995,89.4970542,26.8888795,161.895858,50.3199589,292.860279,97.9262926,538.554821,221.101726,961.934674,506.353937,1712.68389,1050.53238,2717.96021,2454.35132,4507.99668,5673.038,7368.372
7,1.54441,0.01768,1.63546895,0.190726842,1.68412,0.401772105,1.74490947,0.744765263,1.84936316,1.35996526,2.03093316,2.48304632,2.29276789,4.42446789,2.82107632,8.09466842,3.83106316,14.8740621,5.75335053,26.9266389,9.53818421,48.6854516,17.6021737,88.6519968,34.1843184,158.146737,68.7207342,276.997358,146.064632,482.463621,304.994658,808.540484,619.807268,1309.91537,1087.37772,1893.25237,2004.71484,2878.78405,3756.017,4708.83
7,2.2551,0.08521,2.39101684,0.266744211,2.48008684,0.478211579,2.59002105,0.816533158,2.76642211,1.39191842,3.02444789,2.37662263,3.41198105,4.07609263,4.0435,7.17368526,5.13450526,12.8167947,6.93745684,22.7615205,10.1804042,40.7087542,16.4290526,73.6257263,28.5405526,131.391984,53.0247874,233.383411,104.518629,413.841358,211.871379,717.966411,429.080926,1233.64698,783.804237,1923.72495,1615.31421,3269.99858,3664.095,5971.878
7,2.45126,-0.02002,2.53705579,0.186687895,2.57848053,0.403044211,2.62992579,0.760892632,2.72554053,1.41261053,2.91758368,2.57559105,3.29119737,4.61835474,3.99257,8.30343105,5.29350158,14.9583463,7.66934368,26.5632132,12.3321647,47.2728132,21.9654937,84.1761337,41.1017274,146.660568,79.5244826,250.535368,159.000226,421.355226,310.578716,680.660921,588.439211,1065.88182,971.305926,1515.09321,1748.54089,2279.46258,3337.103,3519.913
7,2.32967,0.14073,2.44039263,0.339745789,2.53324368,0.594248947,2.66639053,1.00903526,2.90038211,1.71699105,3.24420737,2.90607053,3.74958579,4.94988316,4.56626316,8.63938474,5.94513105,15.3151247,8.21848316,26.9839679,12.1986179,48.0356142,19.6470332,86.5803195,33.7395426,154.575379,61.41692,274.031321,121.326049,487.724426,245.561474,848.8116,496.706189,1458.39826,897.610884,2277.16368,1826.92332,3918.28558,4143.09,7409.498
7,0.93241,0.055,0.985368947,0.277962632,1.02976684,0.589874737,1.10330263,1.10704474,1.22782158,2.03906263,1.46227579,3.73308105,1.83575895,6.85007421,2.58192105,12.6477011,4.04719947,23.4260005,6.71644737,42.3608489,12.2775084,77.4286216,24.0247063,142.099174,47.1113258,253.819047,95.0874342,450.559611,199.590405,801.829316,419.43,1389.795,893.220916,2369.53784,1706.10658,3620.36063,3591.73284,5755.45195,7743.023,9130.929
7,0.93309,0.04391,0.988252105,0.269302632,1.04647316,0.563633158,1.14477211,1.03176263,1.31608579,1.85363842,1.61302474,3.29595053,2.10917842,5.85778316,3.02503474,10.4721253,4.74197842,18.7994142,7.79363632,33.1672811,13.6488026,58.7583547,25.2551347,104.368185,47.6347289,181.882879,90.0126416,312.008863,173.507084,533.408658,331.610653,894.256684,638.504642,1484.20347,1110.52689,2244.962,2169.75658,3641.17926,4550.152,6215.965
7,0.83721,0.04057,0.905485789,0.215100526,0.968847368,0.43438,1.06360789,0.773244737,1.21292158,1.35391105,1.44672263,2.38282158,1.84069263,4.10786789,2.50694263,7.25778737,3.63640211,12.9418337,5.49721632,22.8490774,8.67631526,40.70661,14.6205405,73.7638837,25.5555484,132.488221,46.8617074,235.595253,91.01012,422.763568,177.0716,749.022484,357.314642,1325.47645,653.042721,2155.35258,1380.37458,3941.38895,3463.167,8072.873
7,1.61843,-0.000534,1.68934421,0.182754737,1.73033789,0.405896842,1.78701316,0.765426316,1.89126368,1.41099684,2.07448158,2.56394947,2.40732263,4.60621263,3.03232842,8.34593316,4.22558947,15.1768111,6.46570947,27.1769753,10.8221389,48.6504489,19.7593421,87.2625279,37.0754584,153.180732,69.8004226,265.154016,132.040216,458.936868,247.057095,785.937489,471.104147,1351.57862,834.358447,2133.47311,1711.064,3692.06916,3860.102,6903.472
7,1.60399,0.0217,1.68981895,0.21385,1.74025316,0.452872105,1.80742895,0.843355789,1.93140158,1.54830211,2.13634579,2.79486684,2.48309263,5.00750842,3.14763053,9.09500053,4.40428526,16.5898247,6.74610789,29.8446205,11.3109668,53.4284437,20.9346932,96.5504247,40.1972289,170.296326,78.7189721,294.847516,158.185105,507.699263,308.4046,848.569316,585.2832,1400.56779,993.129005,2136.62368,1912.92332,3579.67468,4135.389,6467.792
7,1.56031,0.04198,1.63125053,0.226851053,1.70293421,0.441056316,1.81067421,0.769748421,1.97267105,1.32495474,2.20351263,2.28900842,2.56161421,3.96628263,3.17116421,7.01611474,4.23855474,12.5200453,6.10694947,22.2667963,9.47842737,39.6914953,15.9232432,71.3976321,28.0932442,126.524937,51.3944947,223.391516,99.1614684,394.121932,189.880421,681.9447,354.459379,1189.96356,606.337095,1919.18174,1186.91553,3521.07132,2751.07,7397.257
7,2.41052,0.07042,2.52736368,0.218083684,2.59140211,0.401951053,2.65763,0.708097895,2.78172368,1.25652316,2.97899421,2.22725421,3.29692842,3.92577263,3.86975105,7.02414579,4.88586263,12.6507084,6.67697737,22.5515826,10.0341058,40.4732247,16.5940121,73.0778521,29.3805553,130.008926,54.8906547,228.817611,106.564829,400.334684,200.277005,688.929837,372.150668,1193.39631,643.161358,1932.41753,1355.63332,3506.02674,3347.898,6929.24
7,2.461,0.07088,2.56953158,0.286459474,2.66268053,0.537428947,2.79528105,0.925925263,3.01307368,1.56443368,3.34290684,2.62003842,3.82176474,4.41503947,4.56614368,7.66120053,5.8203,13.5260437,7.96627263,23.8213305,11.7180874,42.1560168,18.7720605,75.4262605,31.8705753,133.277589,57.3035968,234.891589,110.125199,414.735589,218.140279,718.489042,436.991247,1229.62736,790.400484,1909.08847,1581.00505,3234.04847,3396.645,5996.334
7,2.59523,0.08326,2.71229789,0.246463158,2.77944211,0.450519474,2.85760789,0.794718947,2.99019632,1.41248316,3.20556421,2.49805737,3.56379684,4.40441474,4.19974632,7.87376895,5.35285632,14.2165663,7.46423947,25.4084505,11.4361805,45.4292589,19.4308984,81.5776495,34.9859632,144.119537,65.4053568,251.587605,126.874087,437.288684,244.344132,745.681789,475.7737,1263.39853,840.137758,1975.67453,1751.71089,3353.52853,4114.704,5858.458
7,1.67894,0.04471,1.78303579,0.240901053,1.86288947,0.461867368,1.96517053,0.804422105,2.11763158,1.40047474,2.35199053,2.45442526,2.70543105,4.27023316,3.31966053,7.60000316,4.35967632,13.67471,6.09048737,24.4578863,9.02984737,44.0795874,14.4031489,80.5751637,24.2595253,146.045505,43.5549226,264.538084,84.7006874,483.735516,169.096853,870.836305,341.904716,1572.62232,635.904568,2621.00011,1428.745,4973.28279,3925.524,10594.54
7,1.7103,0.10666,1.83023368,0.312613684,1.92890368,0.566282632,2.06057053,0.963474211,2.27533263,1.64709526,2.57593105,2.81927263,3.03242105,4.84675684,3.83333632,8.53229158,5.20851105,15.1798389,7.53380421,26.7770437,11.5145368,47.3773384,18.8476553,85.2288805,31.98939,151.708747,56.0982616,268.159126,104.900499,481.485505,197.766389,853.176768,378.361789,1516.30826,667.763963,2492.54732,1359.10905,4670.10126,3210.189,10075
7,1.76496,0.11187,1.88296737,0.354581053,1.98392579,0.664697895,2.13061053,1.15908789,2.38870737,2.01521737,2.77342842,3.47586105,3.34869053,5.93316526,4.34728947,10.4076695,6.00556368,18.4736216,8.63977632,32.3185563,13.2287363,57.6662784,21.3666358,104.340447,35.9883289,186.620137,61.4105984,333.522763,112.240975,606.280674,217.586068,1095.28667,438.040868,1987.81005,851.003716,3303.33553,1975.71695,6161.64453,5428.024,12746.31
7,2.96097,0.18527,3.14248105,0.417403158,3.26831211,0.704652105,3.43276158,1.16915474,3.69909737,1.96836842,4.07221368,3.31332316,4.68469211,5.65353368,5.68820947,9.83822316,7.35753842,17.2955474,10.1357074,30.2661011,15.0711011,53.5254105,24.4390389,95.5933337,42.0780079,168.380647,74.95267,293.081516,136.725289,513.171574,251.223911,891.338947,471.5791,1555.07984,822.852932,2505.30442,1635.14268,4533.47289,3662.884,9358.672
7,3.10974,0.15466,3.25015368,0.431477895,3.37089895,0.765557895,3.54306421,1.30068789,3.80976316,2.22473947,4.25241842,3.80916684,4.97818368,6.52404947,6.16835053,11.3041379,8.17335632,19.8396679,11.3803879,34.5000111,16.9071163,60.7884742,26.6436595,108.593321,44.6706542,192.136621,78.8306079,340.957337,149.906263,605.828158,302.027326,1060.09441,598.525884,1826.57126,1067.56414,2891.17426,2160.01632,5080.79121,4930.061,9867.003
7,3.2724,0.17897,3.30205737,0.367088421,3.35628632,0.65823,3.45754316,1.15420684,3.64090737,2.05376053,3.95466789,3.62852316,4.50565105,6.41245368,5.51599895,11.4535274,7.39525632,20.5574826,10.7483089,36.2771363,17.1331258,64.2037553,29.7300832,114.047352,54.1428674,199.212079,100.256597,342.576989,194.816074,584.706984,377.117368,959.999537,698.386516,1592.18784,1149.59683,2403.66037,2106.60932,4060.15158,4482.134,7641.135
7,4.90177,0.08539,4.93450158,0.250313684,5.00929632,0.457817368,5.12552579,0.758031579,5.30934158,1.25454842,5.58404895,2.07920158,5.98690737,3.47880316,6.58397368,5.97439579,7.49983,10.5010774,9.02537368,18.5970568,11.64507895,33.1796,16.57964737,59.9293395,25.68438421,106.825426,43.14193,190.462363,78.59609158,341.685342,149.0485579,604.878132,293.5474526,1074.01958,536.881079,1748.70595,1166.131895,3189.54474,2965.318,6353.738
7,5.34322,0.19761,5.42785263,0.572931579,5.56632579,1.05625579,5.79343105,1.79740105,6.14882263,3.08364632,6.68941368,5.30413211,7.56333053,9.20494842,9.13531421,16.2359163,12.11232158,28.7868453,17.65838,50.2162574,28.38106632,87.2474826,49.40155632,150.558526,88.63945526,253.762632,159.0445421,418.182079,288.4319579,683.798916,506.9107632,1092.28963,870.1362579,1740.63416,1381.173789,2608.00026,2519.743526,4336.48221,5306.7,7738.444
7,5.13741,0.11535,5.16218368,0.315135789,5.23347632,0.602456842,5.34972842,1.04760105,5.54704526,1.82453579,5.86588526,3.17489579,6.39006684,5.52406526,7.23499263,9.74465895,8.69186737,17.4812342,11.10903263,31.0906168,15.64909158,55.8329158,24.76464368,100.998651,42.88037105,180.216426,79.55522368,317.105784,158.5593158,557.135353,322.533779,952.820779,647.1195053,1594.40463,1155.680532,2389.56837,2233.227105,3864.50453,4667.262,6823.852
8,10.93927,0.00387,10.94483,0.049691579,10.96388526,0.087950526,11.02455368,0.140165789,11.08618211,0.203394737,11.18033895,0.300615789,11.33109842,0.456202632,11.55486579,0.692242105,11.90045368,1.04735158,12.47040316,1.57557947,13.24925316,2.32460316,14.48064316,3.43738105,16.22075053,5.10429474,18.46818632,7.35016263,20.08810158,11.7054274,21.10437737,22.5410068,22.31849211,47.1795153,24.36789632,102.396708,29.78498474,239.575771,55.09563,732.54557
8,11.80123,-0.39158,10.96847474,0.016815263,10.88461,0.078272632,10.89060316,0.135153684,10.95331474,0.205783684,11.04977316,0.340083158,11.24309737,0.579653684,11.56496684,0.966625789,12.11367842,1.60577316,13.04659053,2.65138211,14.59168053,4.34014789,17.07043105,6.98942579,21.15870526,11.2434247,27.68557895,17.8648468,37.86151947,27.7636647,49.04276842,44.0047026,56.85129263,82.9508605,64.28220526,189.906664,79.80010158,465.669367,164.02092,1571.14705
8,16.39533,5.2004,21.36776368,6.68917632,25.77286684,5.29589579,28.02076526,3.26538526,29.03738263,1.93966947,29.60345684,1.21847579,29.98103211,0.887475789,30.31018368,0.777334211,30.64857579,0.850015789,31.01714158,1.05668,31.33352789,1.54442684,31.57353053,2.94210421,31.86765895,6.33837,32.27234789,14.2820068,32.87010316,32.6838216,33.55453526,75.7407284,35.72779105,181.473853,42.41890947,431.255134,67.70437526,1041.96916,237.68441,3333.28951
3,13.12722,0.04369,13.14567158,0.089955789,13.18465053,0.150078947,13.24773053,0.223102105,13.37559737,0.329108421,13.55115579,0.47384,13.80847421,0.648268947,14.15031737,0.865808421,14.58202895,1.18896158,15.18612263,1.67410684,16.03460737,2.44072737,17.25921737,3.60295895,18.99227316,5.36053737,21.54487895,7.86580842,23.77517947,11.8581258,25.09518579,21.4719389,26.39002316,43.99174,28.52699,94.8447537,33.84116579,221.014189,58.36015,673.00213
